0.0120050249358,0.0120050249358,1.01725765239,1.01725765239,1.22699380954,2.66550720921,2.66550720921,6.80595543907,14.2288923469,14.2288923469,16.2666903084,19.9990912711,19.9990912711,24.0351071642,24.0351071642,28.0519111609,29.558044799,29.558044799,31.9968449362,32.9909607763,32.9909607763,33.2558325288,35.1432072312,35.1432072312,36.991997558,36.991997558,37.3913120545,35.4785593344,35.4785593344,33.2813667821,28.7081869134,28.7081869134,23.9150289777,19.8548728499,19.8548728499,17.8702049145,13.4531721004,13.4531721004,6.99884335498,6.99884335498,0.0227650946049,0.0215560239425,0.0215560239425,0.0242041072726,0.0242857159074,0.0242857159074,0.0221045429233,0.0212968057194,0.0212968057194,0.0198298557639,
0.0135481042646,0.0135481042646,1.02524571823,1.02524571823,4.51622238653,6.34884268942,6.34884268942,10.5065698967,17.9295068046,17.9295068046,24.4514607778,28.2693877129,28.2693877129,32.305403606,32.305403606,36.2861401051,37.3937119681,37.3937119681,39.9739128587,41.0575805681,41.0575805681,41.0914996979,39.2482925865,39.2482925865,41.219387212,41.219387212,40.6727781829,38.7600254628,38.7600254628,37.5600661396,33.1691559439,33.1691559439,31.2593317089,28.4689408806,28.4689408806,24.4833895642,20.0663567501,20.0663567501,13.6120280047,13.6120280047,6.54140402416,0.023509464197,0.023509464197,0.0244072955812,0.019247317499,0.019247317499,0.0138047786344,0.0133304193234,0.0133304193234,0.0112946212714,
0.0135481042646,0.0135481042646,1.02524571823,1.02524571823,4.51622238653,6.34884268942,6.34884268942,10.5065698967,17.9295068046,17.9295068046,24.4514607778,28.2693877129,28.2693877129,32.305403606,32.305403606,36.2861401051,37.3937119681,37.3937119681,39.9739128587,41.0575805681,41.0575805681,41.0914996979,39.2482925865,39.2482925865,41.219387212,41.219387212,40.6727781829,38.7600254628,38.7600254628,37.5600661396,33.1691559439,33.1691559439,31.2593317089,28.4689408806,28.4689408806,24.4833895642,20.0663567501,20.0663567501,13.6120280047,13.6120280047,6.54140402416,0.023509464197,0.023509464197,0.0244072955812,0.019247317499,0.019247317499,0.0138047786344,0.0133304193234,0.0133304193234,0.0112946212714,
0.0289636250281,0.0289636250281,1.03223860623,1.03223860623,4.52321527453,11.4707536505,11.4707536505,16.1317862128,23.266630028,23.266630028,30.0146122201,34.2576466494,34.2576466494,38.3887343773,38.3887343773,42.4632642998,43.5708361629,43.5708361629,42.4503707884,43.7288364134,43.7288364134,43.5679576276,41.7247505162,41.7247505162,41.0195471616,41.0195471616,40.4085135723,38.4957608522,38.4957608522,37.295801529,35.2474338937,35.2474338937,33.3376096587,30.8475157315,30.8475157315,29.3937480411,26.7072604471,26.7072604471,20.2529317017,20.2529317017,13.1798735687,6.56715013059,6.56715013059,0.020230714768,0.0129609048807,0.0129609048807,0.00751836601615,0.00704400670511,0.00704400670511,0.0143660379732,
0.0289636250281,0.0289636250281,1.03223860623,1.03223860623,4.52321527453,11.4707536505,11.4707536505,16.1317862128,23.266630028,23.266630028,30.0146122201,34.2576466494,34.2576466494,38.3887343773,38.3887343773,42.4632642998,43.5708361629,43.5708361629,42.4503707884,43.7288364134,43.7288364134,43.5679576276,41.7247505162,41.7247505162,41.0195471616,41.0195471616,40.4085135723,38.4957608522,38.4957608522,37.295801529,35.2474338937,35.2474338937,33.3376096587,30.8475157315,30.8475157315,29.3937480411,26.7072604471,26.7072604471,20.2529317017,20.2529317017,13.1798735687,6.56715013059,6.56715013059,0.020230714768,0.0129609048807,0.0129609048807,0.00751836601615,0.00704400670511,0.00704400670511,0.0143660379732,
1.44763852073,1.44763852073,2.45091350193,2.45091350193,5.94189017023,12.8894285462,12.8894285462,20.9976392958,28.0350076441,28.0350076441,34.8169924833,39.2471976525,39.2471976525,41.6301791909,41.6301791909,45.5959029142,46.7034747773,46.7034747773,45.5830094029,45.2817138759,45.2817138759,45.1208350902,43.2776279787,43.2776279787,42.5724246242,42.5724246242,41.6198438564,39.7070911363,39.7070911363,38.5071318131,36.4587641777,36.4587641777,33.4004587338,30.9103648067,30.9103648067,29.4565971163,28.4875119768,28.4875119768,26.4609454446,26.4609454446,19.3825595795,12.8646650195,12.8646650195,6.22416596588,0.0197905283661,0.0197905283661,0.0143479895016,0.0138736301906,0.0138736301906,0.0184344827796,
1.44538971357,1.44538971357,6.00205545898,6.00205545898,9.49303212728,16.4405705033,16.4405705033,24.5487812529,31.9542774375,31.9542774375,38.6531392199,43.1173044402,43.1173044402,45.6210267674,45.6210267674,45.9444286313,47.0520004943,47.0520004943,45.9315351199,45.630239593,45.630239593,48.174465087,46.3312579756,46.3312579756,45.626054621,45.626054621,44.6734738533,42.645144602,42.645144602,41.4451852789,39.3968176435,39.3968176435,36.3385121996,30.6385169664,30.6385169664,29.184749276,28.2156641366,28.2156641366,27.0364038947,27.0364038947,25.1843481266,18.6664535666,18.6664535666,12.025954513,5.82673683705,5.82673683705,0.0131793274726,0.0127049681616,0.0127049681616,0.0183070561356,
1.44538971357,1.44538971357,6.00205545898,6.00205545898,9.49303212728,16.4405705033,16.4405705033,24.5487812529,31.9542774375,31.9542774375,38.6531392199,43.1173044402,43.1173044402,45.6210267674,45.6210267674,45.9444286313,47.0520004943,47.0520004943,45.9315351199,45.630239593,45.630239593,48.174465087,46.3312579756,46.3312579756,45.626054621,45.626054621,44.6734738533,42.645144602,42.645144602,41.4451852789,39.3968176435,39.3968176435,36.3385121996,30.6385169664,30.6385169664,29.184749276,28.2156641366,28.2156641366,27.0364038947,27.0364038947,25.1843481266,18.6664535666,18.6664535666,12.025954513,5.82673683705,5.82673683705,0.0131793274726,0.0127049681616,0.0127049681616,0.0183070561356,
1.43974848727,1.43974848727,5.99641423268,5.99641423268,13.8714889582,20.8190273341,20.8190273341,28.6402513247,36.1633926155,36.1633926155,41.5356667932,45.8923433337,45.8923433337,48.468798802,48.468798802,48.9839487612,50.3223907462,50.3223907462,49.2019253718,48.9006298448,48.9006298448,51.4448553389,55.0803968719,55.0803968719,54.3751935173,54.3751935173,53.4226127496,51.3942834984,51.3942834984,47.8476577267,45.7992900913,45.7992900913,42.7409846474,37.0409894142,37.0409894142,29.1548854872,28.1858003478,28.1858003478,27.0065401059,27.0065401059,25.9087486202,23.5728100588,23.5728100588,16.9323110051,10.7330933292,10.7330933292,4.93307937238,0.0143298241797,0.0143298241797,0.0157271802044,
2.94684299818,2.94684299818,7.50350874359,7.50350874359,15.2590548404,24.4775273379,24.4775273379,32.2821484706,39.9576929355,39.9576929355,45.3299671131,47.3693189798,47.3693189798,49.9457744481,49.9457744481,50.6886339519,52.5692741004,52.5692741004,59.3070715128,59.0057759858,59.0057759858,61.5500014799,65.1855430129,65.1855430129,66.4062542471,66.4062542471,65.4536734793,63.4253442281,63.4253442281,59.8787184564,54.123045658,54.123045658,51.0647402141,45.3647449809,45.3647449809,37.4786410539,28.0896688186,28.0896688186,26.9104085768,26.9104085768,25.812617091,24.5778906933,24.5778906933,19.9479609869,13.748743311,13.748743311,7.9487293542,3.04133525268,3.04133525268,0.0186996797775,
